Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
XD|1456|46.303107|-122.066872|1107.8|WGS84|2014-07-21T21:06:25|2014-07-27T00:00:00
XD|1457|46.30496|-122.067187|1105.1|WGS84|2014-07-21T23:22:03|2014-07-27T00:00:00
XD|1458|46.307038|-122.066829|1117.3|WGS84|2014-07-21T21:20:35|2014-07-27T00:00:00
XD|1459|46.307395|-122.061786|1126.4|WGS84|2014-07-21T23:33:02|2014-07-27T00:00:00
XD|1460|46.30803|-122.060938|1135.2|WGS84|2014-07-21T21:26:57|2014-07-27T00:00:00
XD|1461|46.308133|-122.058493|1133.2|WGS84|2014-07-21T23:43:54|2014-07-27T00:00:00
XD|1462|46.306156|-122.051084|1204.8|WGS84|2014-07-21T21:39:07|2014-07-27T00:00:00
XD|1463|46.307897|-122.050426|1211.8|WGS84|2014-07-22T00:06:21|2014-07-27T00:00:00
XD|1464|46.308049|-122.050324|1213.1|WGS84|2014-07-21T21:47:45|2014-07-27T00:00:00
XD|1465|46.309832|-122.049776|1202.6|WGS84|2014-07-22T00:16:21|2014-07-27T00:00:00
XD|1466|46.312127|-122.049629|1200.8|WGS84|2014-07-21T21:55:42|2014-07-27T00:00:00
XD|1467|46.314028|-122.047272|1206.6|WGS84|2014-07-23T17:34:18|2014-07-27T00:00:00
XD|1468|46.315944|-122.046727|1210.8|WGS84|2014-07-21T22:05:01|2014-07-27T00:00:00
XD|1469|46.317268|-122.046007|1218.2|WGS84|2014-07-23T17:42:48|2014-07-27T00:00:00
XD|1471|46.315105|-122.040072|1223.2|WGS84|2014-07-21T22:13:29|2014-07-27T00:00:00
XD|1472|46.313846|-122.035061|1246.2|WGS84|2014-07-23T17:58:35|2014-07-27T00:00:00
XD|1473|46.308697|-122.025162|1190.5|WGS84|2014-07-21T22:23:16|2014-07-27T00:00:00
XD|1474|46.315986|-122.029287|1122.7|WGS84|2014-07-23T18:07:56|2014-07-27T00:00:00
XD|1475|46.317784|-122.029842|1121.8|WGS84|2014-07-21T22:33:06|2014-07-27T00:00:00
XD|1476|46.317737|-122.025026|1109.5|WGS84|2014-07-23T18:16:29|2014-07-27T00:00:00
XD|1477|46.317038|-122.022502|1095.9|WGS84|2014-07-21T22:39:42|2014-07-27T00:00:00
XD|1478|46.317306|-122.021178|1096.4|WGS84|2014-07-23T18:24:19|2014-07-27T00:00:00
XD|1479|46.318017|-122.019434|1095.3|WGS84|2014-07-21T22:51:27|2014-07-27T00:00:00
XD|1480|46.318429|-122.017164|1096.1|WGS84|2014-07-23T18:31:37|2014-07-27T00:00:00
XD|1481|46.319109|-122.015331|1072.4|WGS84|2014-07-21T23:03:27|2014-07-27T00:00:00
XD|1482|46.319794|-122.01303|1059.5|WGS84|2014-07-23T18:38:34|2014-07-27T00:00:00
XD|1483|46.319987|-122.012099|1059.5|WGS84|2014-07-21T23:25:31|2014-07-27T00:00:00
XD|1484|46.321077|-122.008245|1035.4|WGS84|2014-07-23T18:46:28|2014-07-27T00:00:00
XD|1485|46.321559|-122.005822|1019.1|WGS84|2014-07-21T23:43:05|2014-07-27T00:00:00
XD|1486|46.321971|-122.001891|996.7|WGS84|2014-07-23T18:54:28|2014-07-27T00:00:00
XD|1487|46.322423|-121.999983|980.5|WGS84|2014-07-21T23:53:28|2014-07-27T00:00:00
XD|1488|46.32395|-121.997822|981.2|WGS84|2014-07-23T19:02:07|2014-07-27T00:00:00
XD|1489|46.324242|-121.995928|959.2|WGS84|2014-07-22T00:03:39|2014-07-27T00:00:00
XD|1490|46.324517|-121.994187|962.3|WGS84|2014-07-23T19:11:30|2014-07-27T00:00:00
XD|1491|46.32521|-121.992498|955.7|WGS84|2014-07-22T00:11:21|2014-07-27T00:00:00
XD|1492|46.325651|-121.990061|953.6|WGS84|2014-07-23T19:19:31|2014-07-27T00:00:00
XD|1493|46.325647|-121.986894|924.4|WGS84|2014-07-22T00:20:40|2014-07-27T00:00:00
XD|1494|46.325162|-121.983887|924.4|WGS84|2014-07-23T19:27:38|2014-07-27T00:00:00
XD|1495|46.32479|-121.981177|909.0|WGS84|2014-07-22T00:28:54|2014-07-27T00:00:00
XD|1496|46.325178|-121.979211|899.1|WGS84|2014-07-23T19:35:15|2014-07-27T00:00:00
XD|1497|46.324888|-121.976219|887.5|WGS84|2014-07-22T00:35:12|2014-07-27T00:00:00
XD|1498|46.327058|-121.973197|861.3|WGS84|2014-07-23T20:04:07|2014-07-27T00:00:00
XD|1499|46.32803|-121.972515|856.9|WGS84|2014-07-22T00:48:17|2014-07-27T00:00:00
XD|1500|46.332132|-121.971034|853.1|WGS84|2014-07-23T20:12:11|2014-07-27T00:00:00
XD|15001|46.29704|-122.30399|1036.0|WGS84|2014-07-21T17:25:57|2014-07-27T00:00:00
XD|15002|46.299563|-122.308612|1059.0|WGS84|2014-07-21T17:54:46|2014-07-27T00:00:00
XD|15003|46.299647|-122.309968|1064.1|WGS84|2014-07-21T17:25:57|2014-07-27T00:00:00
XD|15004|46.3031|-122.309802|1074.2|WGS84|2014-07-21T17:33:02|2014-07-27T00:00:00
XD|15005|46.304733|-122.310137|1092.6|WGS84|2014-07-21T17:10:23|2014-07-27T00:00:00
XD|15006|46.305026|-122.317868|1105.1|WGS84|2014-07-21T17:08:28|2014-07-27T00:00:00
XD|15007|46.296094|-122.341304|1136.7|WGS84|2014-07-21T16:43:36|2014-07-27T00:00:00
XD|15008|46.307417|-122.324797|1110.0|WGS84|2014-07-21T00:46:33|2014-07-27T00:00:00
XD|15009|46.31108|-122.32406|1214.0|WGS84|2014-07-22T00:02:29|2014-07-27T00:00:00
XD|1501|46.332984|-121.971109|837.7|WGS84|2014-07-22T15:19:53|2014-07-27T00:00:00
XD|15010|46.31008|-122.330265|1257.1|WGS84|2014-07-22T00:02:29|2014-07-27T00:00:00
XD|15011|46.30904|-122.33497|1276.0|WGS84|2014-07-21T23:32:07|2014-07-27T00:00:00
XD|15012|46.30679|-122.34258|1262.0|WGS84|2014-07-21T23:17:07|2014-07-27T00:00:00
XD|15013|46.30902|-122.34293|1213.0|WGS84|2014-07-21T23:32:07|2014-07-27T00:00:00
XD|15014|46.31068|-122.344447|1177.5|WGS84|2014-07-21T23:32:07|2014-07-27T00:00:00
XD|15015|46.31203|-122.34594|1170.0|WGS84|2014-07-21T23:17:07|2014-07-27T00:00:00
XD|15016|46.312998|-122.348994|1131.2|WGS84|2014-07-21T23:17:07|2014-07-27T00:00:00
XD|15017|46.31334|-122.35229|1112.0|WGS84|2014-07-21T23:17:07|2014-07-27T00:00:00
XD|15018|46.332128|-122.326963|1110.8|WGS84|2014-07-22T23:07:18|2014-07-27T00:00:00
XD|15019|46.330182|-122.334966|1036.4|WGS84|2014-07-22T23:35:58|2014-07-27T00:00:00
XD|1502|46.335225|-121.970164|830.4|WGS84|2014-07-23T20:21:17|2014-07-27T00:00:00
XD|15020|46.330244|-122.338993|1006.1|WGS84|2014-07-22T23:17:24|2014-07-27T00:00:00
XD|15021|46.331012|-122.342926|979.0|WGS84|2014-07-22T23:41:44|2014-07-27T00:00:00
XD|15022|46.330911|-122.347132|964.6|WGS84|2014-07-22T23:25:45|2014-07-27T00:00:00
XD|15023|46.329152|-122.35289|904.6|WGS84|2014-07-22T23:50:35|2014-07-27T00:00:00
XD|15024|46.330941|-122.354217|863.8|WGS84|2014-07-22T23:33:56|2014-07-27T00:00:00
XD|15025|46.331853|-122.35606|846.9|WGS84|2014-07-22T23:57:56|2014-07-27T00:00:00
XD|15026|46.332846|-122.360409|794.6|WGS84|2014-07-22T23:44:24|2014-07-27T00:00:00
XD|15027|46.333828|-122.362514|766.3|WGS84|2014-07-23T00:06:35|2014-07-27T00:00:00
XD|15028|46.334814|-122.364311|753.8|WGS84|2014-07-22T23:53:06|2014-07-27T00:00:00
XD|15029|46.332809|-122.375715|655.7|WGS84|2014-07-23T00:18:33|2014-07-27T00:00:00
XD|1503|46.336113|-121.96932|825.6|WGS84|2014-07-22T15:27:00|2014-07-27T00:00:00
XD|15031|46.334338|-122.383901|622.7|WGS84|2014-07-22T16:06:28|2014-07-27T00:00:00
XD|15032|46.343128|-122.374971|798.4|WGS84|2014-07-22T16:22:21|2014-07-27T00:00:00
XD|15033|46.339781|-122.384001|705.7|WGS84|2014-07-22T22:14:39|2014-07-27T00:00:00
XD|15034|46.349827|-122.36978|859.7|WGS84|2014-07-22T22:01:52|2014-07-27T00:00:00
XD|15035|46.352862|-122.369153|851.9|WGS84|2014-07-22T16:33:00|2014-07-27T00:00:00
XD|15036|46.352283|-122.373962|796.9|WGS84|2014-07-22T21:51:54|2014-07-27T00:00:00
XD|15037|46.353245|-122.376958|788.0|WGS84|2014-07-22T16:43:27|2014-07-27T00:00:00
XD|15038|46.354064|-122.378833|789.8|WGS84|2014-07-22T21:44:11|2014-07-27T00:00:00
XD|15039|46.351718|-122.387807|755.2|WGS84|2014-07-22T16:51:04|2014-07-27T00:00:00
XD|1504|46.337076|-121.968991|846.4|WGS84|2014-07-23T20:31:59|2014-07-27T00:00:00
XD|15040|46.35205|-122.391654|751.2|WGS84|2014-07-22T21:34:25|2014-07-27T00:00:00
XD|15041|46.355024|-122.394023|714.3|WGS84|2014-07-22T16:57:45|2014-07-27T00:00:00
XD|15042|46.360155|-122.389891|611.6|WGS84|2014-07-22T21:20:07|2014-07-27T00:00:00
XD|15043|46.36117|-122.39056|604.5|WGS84|2014-07-22T17:14:11|2014-07-27T00:00:00
XD|15044|46.363935|-122.390866|601.2|WGS84|2014-07-22T21:11:27|2014-07-27T00:00:00
XD|15045|46.366081|-122.390195|584.1|WGS84|2014-07-22T17:20:11|2014-07-27T00:00:00
XD|15046|46.367022|-122.392674|573.2|WGS84|2014-07-22T21:02:47|2014-07-27T00:00:00
XD|15047|46.36693|-122.396997|554.0|WGS84|2014-07-22T17:37:38|2014-07-27T00:00:00
XD|15048|46.373253|-122.39184|403.7|WGS84|2014-07-22T20:28:10|2014-07-27T00:00:00
XD|15049|46.373051|-122.395755|423.5|WGS84|2014-07-22T18:02:02|2014-07-27T00:00:00
XD|1505|46.338766|-121.968786|817.2|WGS84|2014-07-22T15:39:00|2014-07-27T00:00:00
XD|15050|46.372463|-122.40033|422.9|WGS84|2014-07-22T20:41:33|2014-07-27T00:00:00
XD|15051|46.372173|-122.404|426.8|WGS84|2014-07-22T17:53:35|2014-07-27T00:00:00
XD|15052|46.37013|-122.412259|473.6|WGS84|2014-07-22T20:52:41|2014-07-27T00:00:00
XD|15053|46.390853|-122.375958|581.8|WGS84|2014-07-22T18:23:44|2014-07-27T00:00:00
XD|15054|46.379042|-122.404887|483.5|WGS84|2014-07-22T18:54:36|2014-07-27T00:00:00
XD|15055|46.382053|-122.404101|491.0|WGS84|2014-07-22T19:53:05|2014-07-27T00:00:00
XD|15056|46.38213|-122.409038|593.7|WGS84|2014-07-22T19:39:06|2014-07-27T00:00:00
XD|15057|46.383996|-122.409201|606.6|WGS84|2014-07-22T19:07:13|2014-07-27T00:00:00
XD|15058|46.385763|-122.410099|621.8|WGS84|2014-07-22T19:29:53|2014-07-27T00:00:00
XD|15059|46.387049|-122.410378|628.0|WGS84|2014-07-22T19:13:52|2014-07-27T00:00:00
XD|1506|46.341984|-121.968881|817.4|WGS84|2014-07-23T20:41:51|2014-07-27T00:00:00
XD|15060|46.390054|-122.409312|627.2|WGS84|2014-07-22T19:13:36|2014-07-27T00:00:00
XD|15061|46.391947|-122.409586|615.8|WGS84|2014-07-22T19:32:19|2014-07-27T00:00:00
XD|15062|46.395042|-122.409308|599.9|WGS84|2014-07-22T19:01:13|2014-07-27T00:00:00
XD|15063|46.395924|-122.410907|599.4|WGS84|2014-07-22T19:39:27|2014-07-27T00:00:00
XD|15064|46.39779|-122.41353|578.1|WGS84|2014-07-22T18:49:51|2014-07-27T00:00:00
XD|15065|46.399716|-122.418096|570.0|WGS84|2014-07-22T19:46:49|2014-07-27T00:00:00
XD|15066|46.400121|-122.424851|533.9|WGS84|2014-07-22T18:35:18|2014-07-27T00:00:00
XD|15067|46.399157|-122.430529|553.4|WGS84|2014-07-22T20:01:52|2014-07-27T00:00:00
XD|15068|46.400238|-122.432054|668.3|WGS84|2014-07-22T18:20:35|2014-07-27T00:00:00
XD|15069|46.400935|-122.43691|550.8|WGS84|2014-07-22T20:16:55|2014-07-27T00:00:00
XD|1507|46.345106|-121.970181|807.5|WGS84|2014-07-21T00:33:24|2014-07-27T00:00:00
XD|15070|46.398981|-122.443028|539.8|WGS84|2014-07-22T18:02:47|2014-07-27T00:00:00
XD|15071|46.399739|-122.447501|538.3|WGS84|2014-07-22T20:28:53|2014-07-27T00:00:00
XD|15072|46.400882|-122.450194|534.2|WGS84|2014-07-22T17:51:18|2014-07-27T00:00:00
XD|15073|46.400716|-122.453395|535.9|WGS84|2014-07-22T20:39:31|2014-07-27T00:00:00
XD|15074|46.413192|-122.436042|571.8|WGS84|2014-07-23T17:31:56|2014-07-27T00:00:00
XD|15075|46.41395|-122.436733|569.3|WGS84|2014-07-24T01:20:53|2014-07-27T00:00:00
XD|15076|46.41587|-122.437383|558.3|WGS84|2014-07-23T17:26:05|2014-07-27T00:00:00
XD|15077|46.418023|-122.437118|562.7|WGS84|2014-07-24T01:11:10|2014-07-27T00:00:00
XD|15078|46.419932|-122.437243|561.1|WGS84|2014-07-23T17:14:34|2014-07-27T00:00:00
XD|15079|46.421618|-122.43897|570.4|WGS84|2014-07-24T01:00:28|2014-07-27T00:00:00
XD|1508|46.346931|-121.970546|805.2|WGS84|2014-07-23T20:52:51|2014-07-27T00:00:00
XD|15080|46.423434|-122.443051|547.8|WGS84|2014-07-23T17:03:23|2014-07-27T00:00:00
XD|15081|46.425012|-122.445944|536.2|WGS84|2014-07-24T00:51:32|2014-07-27T00:00:00
XD|15082|46.426581|-122.448549|548.4|WGS84|2014-07-23T16:54:23|2014-07-27T00:00:00
XD|15083|46.427937|-122.450182|557.0|WGS84|2014-07-24T00:45:45|2014-07-27T00:00:00
XD|15084|46.429682|-122.450697|566.8|WGS84|2014-07-23T16:39:44|2014-07-27T00:00:00
XD|15085|46.431271|-122.453628|565.5|WGS84|2014-07-23T17:28:14|2014-07-27T00:00:00
XD|15086|46.432733|-122.454624|554.6|WGS84|2014-07-23T16:30:44|2014-07-27T00:00:00
XD|15087|46.432878|-122.45985|548.5|WGS84|2014-07-23T17:47:54|2014-07-27T00:00:00
XD|15088|46.435693|-122.462585|528.2|WGS84|2014-07-23T16:03:07|2014-07-27T00:00:00
XD|15089|46.43694|-122.464645|528.6|WGS84|2014-07-23T17:56:16|2014-07-27T00:00:00
XD|1509|46.348665|-121.970295|829.5|WGS84|2014-07-21T00:23:03|2014-07-27T00:00:00
XD|15090|46.439794|-122.468655|513.5|WGS84|2014-07-23T16:16:33|2014-07-27T00:00:00
XD|15091|46.442994|-122.467042|502.9|WGS84|2014-07-22T16:22:56|2014-07-27T00:00:00
XD|15092|46.44479|-122.47045|507.9|WGS84|2014-07-22T21:17:09|2014-07-27T00:00:00
XD|15093|46.448045|-122.468138|454.9|WGS84|2014-07-22T16:36:43|2014-07-27T00:00:00
XD|15094|46.45011|-122.469147|437.2|WGS84|2014-07-22T21:31:00|2014-07-27T00:00:00
XD|15095|46.450002|-122.473198|435.5|WGS84|2014-07-22T16:47:34|2014-07-27T00:00:00
XD|15096|46.450333|-122.476917|441.8|WGS84|2014-07-22T21:44:11|2014-07-27T00:00:00
XD|15097|46.451013|-122.480997|428.7|WGS84|2014-07-22T17:02:35|2014-07-27T00:00:00
XD|15098|46.452696|-122.482997|420.7|WGS84|2014-07-22T21:56:52|2014-07-27T00:00:00
XD|15099|46.453968|-122.485886|396.5|WGS84|2014-07-22T17:12:34|2014-07-27T00:00:00
XD|1510|46.349922|-121.969588|840.4|WGS84|2014-07-23T21:08:46|2014-07-27T00:00:00
XD|15100|46.455837|-122.488194|409.1|WGS84|2014-07-22T22:02:20|2014-07-27T00:00:00
XD|1511|46.351683|-121.969066|801.8|WGS84|2014-07-21T00:05:15|2014-07-27T00:00:00
XD|1512|46.354045|-121.968581|827.7|WGS84|2014-07-23T21:17:58|2014-07-27T00:00:00
XD|1513|46.356815|-121.970863|791.3|WGS84|2014-07-20T23:55:13|2014-07-27T00:00:00
XD|1514|46.358956|-121.970619|784.9|WGS84|2014-07-23T21:28:47|2014-07-27T00:00:00
XD|1515|46.360447|-121.971054|797.8|WGS84|2014-07-21T00:43:32|2014-07-27T00:00:00
XD|1516|46.362848|-121.971006|784.8|WGS84|2014-07-23T21:39:40|2014-07-27T00:00:00
XD|1517|46.369221|-121.977263|797.8|WGS84|2014-07-21T21:34:00|2014-07-27T00:00:00
XD|1518|46.369817|-121.977436|775.8|WGS84|2014-07-21T21:24:37|2014-07-27T00:00:00
XD|1519|46.370819|-121.97748|789.7|WGS84|2014-07-21T21:16:42|2014-07-27T00:00:00
XD|1520|46.372888|-121.976935|804.6|WGS84|2014-07-21T21:07:12|2014-07-27T00:00:00
XD|1521|46.374976|-121.977751|772.2|WGS84|2014-07-21T20:58:06|2014-07-27T00:00:00
XD|1522|46.376553|-121.977787|769.3|WGS84|2014-07-21T20:45:03|2014-07-27T00:00:00
XD|1523|46.381309|-121.982531|773.3|WGS84|2014-07-21T20:05:59|2014-07-27T00:00:00
XD|1524|46.384887|-121.985607|781.4|WGS84|2014-07-21T19:50:34|2014-07-27T00:00:00
XD|1525|46.38606|-121.98565|772.0|WGS84|2014-07-21T19:26:21|2014-07-27T00:00:00
XD|1526|46.390834|-121.988666|713.0|WGS84|2014-07-21T19:26:21|2014-07-27T00:00:00
XD|1527|46.393156|-121.98818|723.1|WGS84|2014-07-21T19:13:23|2014-07-27T00:00:00
XD|1528|46.39384|-121.988142|719.4|WGS84|2014-07-21T18:59:38|2014-07-27T00:00:00
XD|1529|46.395771|-121.987733|701.4|WGS84|2014-07-21T18:49:10|2014-07-27T00:00:00
XD|1530|46.397201|-121.986937|705.5|WGS84|2014-07-21T18:39:29|2014-07-27T00:00:00
XD|1531|46.400152|-121.989199|704.7|WGS84|2014-07-21T18:25:32|2014-07-27T00:00:00
XD|1532|46.402049|-121.989767|690.7|WGS84|2014-07-21T18:13:04|2014-07-27T00:00:00
XD|1533|46.40413|-121.99039|676.0|WGS84|2014-07-23T01:00:12|2014-07-27T00:00:00
XD|1534|46.386623|-121.954467|1150.6|WGS84|2014-07-23T18:51:29|2014-07-27T00:00:00
XD|1535|46.388025|-121.953997|1129.1|WGS84|2014-07-23T01:00:12|2014-07-27T00:00:00
XD|1536|46.388742|-121.953059|1123.0|WGS84|2014-07-23T00:49:21|2014-07-27T00:00:00
XD|1537|46.390064|-121.949457|1118.5|WGS84|2014-07-23T00:41:26|2014-07-27T00:00:00
XD|1538|46.391325|-121.949733|1112.9|WGS84|2014-07-23T00:36:06|2014-07-27T00:00:00
XD|1539|46.39186|-121.948744|1113.5|WGS84|2014-07-23T00:30:38|2014-07-27T00:00:00
XD|1540|46.392975|-121.94721|1112.9|WGS84|2014-07-23T00:23:34|2014-07-27T00:00:00
XD|1541|46.39406|-121.947134|1119.2|WGS84|2014-07-23T00:17:50|2014-07-27T00:00:00
XD|1542|46.395899|-121.944916|1109.5|WGS84|2014-07-23T00:11:14|2014-07-27T00:00:00
XD|1543|46.396036|-121.943162|1097.5|WGS84|2014-07-23T00:02:18|2014-07-27T00:00:00
XD|1544|46.396144|-121.940979|1079.5|WGS84|2014-07-22T23:55:50|2014-07-27T00:00:00
XD|1545|46.397187|-121.936189|1061.0|WGS84|2014-07-22T23:49:09|2014-07-27T00:00:00
XD|1546|46.397928|-121.935087|1048.6|WGS84|2014-07-22T23:36:12|2014-07-27T00:00:00
XD|1547|46.400888|-121.935912|1031.2|WGS84|2014-07-22T23:25:43|2014-07-27T00:00:00
XD|1548|46.401979|-121.93585|1033.2|WGS84|2014-07-22T23:18:05|2014-07-27T00:00:00
XD|1549|46.402909|-121.934921|1024.1|WGS84|2014-07-22T23:09:29|2014-07-27T00:00:00
XD|1550|46.403937|-121.93411|1019.1|WGS84|2014-07-22T23:03:02|2014-07-27T00:00:00
XD|1551|46.406043|-121.931903|1015.9|WGS84|2014-07-22T22:54:55|2014-07-27T00:00:00
XD|1552|46.406334|-121.931083|1012.1|WGS84|2014-07-22T22:47:00|2014-07-27T00:00:00
XD|1553|46.410992|-121.936015|967.7|WGS84|2014-07-22T22:35:53|2014-07-27T00:00:00
XD|1554|46.412134|-121.935096|981.5|WGS84|2014-07-22T22:29:29|2014-07-27T00:00:00
XD|1555|46.41313|-121.934213|959.9|WGS84|2014-07-22T22:22:14|2014-07-27T00:00:00
XD|1556|46.414104|-121.931049|961.2|WGS84|2014-07-22T22:15:44|2014-07-27T00:00:00
XD|1557|46.415936|-121.928884|949.8|WGS84|2014-07-22T22:09:03|2014-07-27T00:00:00
XD|1558|46.416752|-121.92785|942.7|WGS84|2014-07-22T22:00:43|2014-07-27T00:00:00
XD|1559|46.418009|-121.927099|936.9|WGS84|2014-07-22T21:51:36|2014-07-27T00:00:00
XD|1560|46.41972|-121.925075|918.9|WGS84|2014-07-22T21:43:05|2014-07-27T00:00:00
XD|1561|46.420462|-121.923569|920.9|WGS84|2014-07-22T21:34:37|2014-07-27T00:00:00
XD|1562|46.421767|-121.922041|922.5|WGS84|2014-07-22T21:23:54|2014-07-27T00:00:00
XD|1563|46.422191|-121.920504|902.7|WGS84|2014-07-22T21:12:53|2014-07-27T00:00:00
XD|1564|46.428545|-121.924419|615.2|WGS84|2014-07-22T20:54:05|2014-07-27T00:00:00
XD|1565|46.429088|-121.922051|588.3|WGS84|2014-07-22T20:44:09|2014-07-27T00:00:00
XD|1566|46.429334|-121.918889|592.7|WGS84|2014-07-21T16:12:45|2014-07-27T00:00:00
XD|1567|46.429764|-121.916964|574.1|WGS84|2014-07-21T16:23:12|2014-07-27T00:00:00
XD|1568|46.430071|-121.915465|564.9|WGS84|2014-07-21T16:31:01|2014-07-27T00:00:00
XD|1569|46.431893|-121.913048|544.4|WGS84|2014-07-21T16:56:45|2014-07-27T00:00:00
XD|1570|46.432127|-121.909662|517.2|WGS84|2014-07-21T17:19:06|2014-07-27T00:00:00
XD|1571|46.436097|-121.910005|399.9|WGS84|2014-07-21T23:32:30|2014-07-27T00:00:00
XD|1572|46.436947|-121.908005|412.0|WGS84|2014-07-21T23:42:23|2014-07-27T00:00:00
XD|1573|46.437667|-121.906658|406.9|WGS84|2014-07-21T23:52:12|2014-07-27T00:00:00
XD|1574|46.438244|-121.905542|399.2|WGS84|2014-07-22T19:49:25|2014-07-27T00:00:00
XD|1575|46.439445|-121.90299|396.6|WGS84|2014-07-22T19:36:35|2014-07-27T00:00:00
XD|1576|46.440248|-121.901299|416.9|WGS84|2014-07-22T19:29:42|2014-07-27T00:00:00
XD|1577|46.441458|-121.898791|413.1|WGS84|2014-07-22T19:21:36|2014-07-27T00:00:00
XD|1578|46.443291|-121.892292|405.5|WGS84|2014-07-22T19:11:56|2014-07-27T00:00:00
XD|1579|46.44394|-121.89037|398.0|WGS84|2014-07-22T18:57:00|2014-07-27T00:00:00
XD|1580|46.443055|-121.886121|360.7|WGS84|2014-07-22T18:57:00|2014-07-27T00:00:00
XD|1581|46.443152|-121.88443|363.4|WGS84|2014-07-22T18:50:00|2014-07-27T00:00:00
XD|1582|46.444205|-121.882298|369.4|WGS84|2014-07-22T18:41:32|2014-07-27T00:00:00
XD|1583|46.444168|-121.881059|368.5|WGS84|2014-07-22T18:33:18|2014-07-27T00:00:00
XD|1584|46.443117|-121.876741|376.3|WGS84|2014-07-22T18:24:20|2014-07-27T00:00:00
XD|1585|46.44191|-121.872049|391.2|WGS84|2014-07-22T18:14:53|2014-07-27T00:00:00
XD|1586|46.442075|-121.868944|386.9|WGS84|2014-07-22T18:04:34|2014-07-27T00:00:00
XD|1587|46.439013|-121.863409|382.4|WGS84|2014-07-22T17:51:12|2014-07-27T00:00:00
XD|1588|46.438959|-121.856644|388.7|WGS84|2014-07-22T17:42:13|2014-07-27T00:00:00
XD|1589|46.438975|-121.853029|390.6|WGS84|2014-07-22T17:33:44|2014-07-27T00:00:00
XD|1590|46.437039|-121.847877|409.2|WGS84|2014-07-22T17:23:56|2014-07-27T00:00:00
XD|1591|46.432062|-121.838849|405.5|WGS84|2014-07-22T17:06:00|2014-07-27T00:00:00
XD|1592|46.46117|-121.877045|514.7|WGS84|2014-07-22T15:39:35|2014-07-27T00:00:00
XD|1593|46.460113|-121.87198|496.2|WGS84|2014-07-22T16:19:38|2014-07-27T00:00:00
XD|1594|46.455854|-121.862899|473.1|WGS84|2014-07-22T16:31:06|2014-07-27T00:00:00
XD|1595|46.457964|-121.864165|460.5|WGS84|2014-07-22T16:39:37|2014-07-27T00:00:00
XD|1596|46.453274|-121.856116|459.2|WGS84|2014-07-22T16:52:39|2014-07-27T00:00:00
XD|1597|46.462901|-121.865912|601.4|WGS84|2014-07-22T15:54:18|2014-07-27T00:00:00
XD|1598|46.461833|-121.859894|726.8|WGS84|2014-07-22T16:05:11|2014-07-27T00:00:00
XD|1599|46.475977|-121.881911|503.6|WGS84|2014-07-22T15:06:47|2014-07-27T00:00:00
XD|1600|46.4769|-121.8811|512.0|WGS84|2014-07-22T15:20:22|2014-07-27T00:00:00
XD|16001|46.276775|-122.230283|1204.0|WGS84|2014-07-21T21:13:21|2014-07-27T00:00:00
XD|16002|46.277963|-122.229931|1199.9|WGS84|2014-07-21T22:12:35|2014-07-27T00:00:00
XD|16003|46.280828|-122.222232|1146.1|WGS84|2014-07-21T22:02:30|2014-07-27T00:00:00
XD|16004|46.285968|-122.20305|977.6|WGS84|2014-07-21T21:40:05|2014-07-27T00:00:00
XD|16005|46.286741|-122.244598|791.6|WGS84|2014-07-21T20:51:10|2014-07-27T00:00:00
XD|16006|46.283097|-122.259996|775.6|WGS84|2014-07-21T20:52:32|2014-07-27T00:00:00
XD|16007|46.284744|-122.262166|774.0|WGS84|2014-07-21T20:33:14|2014-07-27T00:00:00
XD|16008|46.285834|-122.264787|775.0|WGS84|2014-07-21T20:32:14|2014-07-27T00:00:00
XD|16009|46.286151|-122.268917|774.8|WGS84|2014-07-21T20:24:32|2014-07-27T00:00:00
XD|1601|46.479068|-121.880735|521.1|WGS84|2014-07-22T15:20:22|2014-07-27T00:00:00
XD|16010|46.287902|-122.271054|778.9|WGS84|2014-07-21T20:12:53|2014-07-27T00:00:00
XD|16011|46.289972|-122.273113|786.8|WGS84|2014-07-21T19:56:54|2014-07-27T00:00:00
XD|16012|46.293108|-122.274102|813.9|WGS84|2014-07-21T19:55:43|2014-07-27T00:00:00
XD|16013|46.29511|-122.274492|823.2|WGS84|2014-07-21T19:45:30|2014-07-27T00:00:00
XD|16014|46.296979|-122.273854|846.6|WGS84|2014-07-21T19:33:12|2014-07-27T00:00:00
XD|16016|46.302013|-122.271038|953.9|WGS84|2014-07-21T19:04:52|2014-07-27T00:00:00
XD|16017|46.304032|-122.273981|947.4|WGS84|2014-07-21T19:12:56|2014-07-27T00:00:00
XD|16018|46.303917|-122.275937|905.1|WGS84|2014-07-21T19:26:13|2014-07-27T00:00:00
XD|16019|46.30595|-122.27592|938.0|WGS84|2014-07-21T18:57:44|2014-07-27T00:00:00
XD|1602|46.482027|-121.879644|520.6|WGS84|2014-07-22T15:27:14|2014-07-27T00:00:00
XD|16020|46.309886|-122.278295|934.5|WGS84|2014-07-21T18:57:44|2014-07-27T00:00:00
XD|16021|46.311033|-122.278924|927.3|WGS84|2014-07-21T18:15:35|2014-07-27T00:00:00
XD|16022|46.31198|-122.283051|930.2|WGS84|2014-07-21T18:26:53|2014-07-27T00:00:00
XD|16023|46.312816|-122.285292|946.1|WGS84|2014-07-22T02:25:20|2014-07-27T00:00:00
